id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a45e0da,0.02663082,0.6609108,0.009217473,0.3029279,0.0003129608
7a4a12d6,7.134182e-05,0.02947764,0.002194009,0.9682559,1.177238e-06
7a49f5bc,0.005222276,0.02410105,0.03682287,0.9282125,0.005641395
7a4d1698,2.548154e-07,0.9994692,9.688762e-08,0.0005298296,5.712061e-07
7a513ed0,0.004886976,0.05029548,0.04145397,0.9016527,0.001710838
7a45050c,0.00178991,0.1922577,0.002734216,0.8023887,0.0008294315
7a51f21c,0.0004948061,0.005273525,0.1274888,0.8665203,0.0002226048
7a4d1ff8,8.163511e-06,0.6433481,0.001141421,0.3554431,5.926947e-05
7a502838,8.721209e-05,0.15539,0.0005776478,0.8439283,1.686138e-05
7a4c42cc,0.0001467162,0.1949583,0.002501159,0.8023844,9.455456e-06
7a4c5866,2.210886e-05,0.9996756,7.786111e-07,0.0002993282,2.082134e-06
7a50f5d8,4.11642e-06,0.9982881,2.444882e-05,0.001662371,2.093112e-05
7a4800ea,0.0001415917,0.8425575,0.000337472,0.1568995,6.387066e-05
7a45ffde,0.01172447,0.9346029,2.444341e-05,0.05356533,8.280217e-05
7a4c03fc,3.360787e-07,0.9999501,1.376001e-07,4.89448e-05,4.990686e-07
7a452078,0.0004162072,0.9060307,0.000146404,0.09332877,7.796153e-05
7a4836d2,1.389685e-05,0.9996033,3.162786e-07,0.0003819868,4.916459e-07
7a4cf28a,0.0006159112,0.9509695,0.0003797809,0.04777483,0.0002600588
7a4a4c60,4.417608e-05,0.7088022,0.0007728026,0.2902862,9.457723e-05
7a5045fc,0.006305646,0.5907274,0.002455471,0.4003482,0.0001631674
7a480f68,1.163298e-09,0.9999802,1.611304e-08,1.944718e-05,2.870663e-07
7a51dff2,1.426592e-06,0.999284,5.519096e-05,0.0006373147,2.212116e-05
7a5050d8,0.0003579344,0.01552203,0.005664003,0.9784505,5.540904e-06
7a4e306e,0.0001693091,0.9367563,0.0003144911,0.06238746,0.0003723933
7a4f1cae,6.282417e-06,0.9971323,3.22767e-05,0.002503244,0.000325921
7a500c72,1.364957e-07,0.9998152,5.219578e-07,0.0001278443,5.629041e-05
7a5130d4,1.423099e-05,0.9983303,2.171532e-05,0.001027054,0.000606752
7a45afca,8.735917e-08,0.9999741,1.239628e-07,2.494403e-05,7.635275e-07
7a4892b2,0.002512046,0.9826559,0.0001788731,0.01288041,0.001772736
7a4c87a0,0.4636055,0.1735035,0.06104677,0.2900879,0.01175631
7a4fa340,2.23091e-06,0.9978866,1.5114e-06,0.001699019,0.0004105557
7a49b660,0.0001820758,0.9539078,0.0004851435,0.04165627,0.003768733
7a505d80,6.639947e-06,0.0006917529,0.001339854,0.9979599,1.812747e-06
7a49e72a,0.0003001743,0.6289343,0.004459754,0.3661838,0.0001220322
7a50b4e2,0.0002655445,0.006211426,0.007647474,0.9858563,1.926993e-05
7a4af156,7.926228e-07,0.999447,1.027967e-05,0.0005219272,1.991507e-05
7a5006be,0.0003518311,0.979567,0.001579046,0.01826223,0.000239884
7a4fd752,0.0002201231,0.1436904,0.007605236,0.8484537,3.056796e-05
7a4a1128,7.877838e-05,0.9958332,0.001528297,0.001961604,0.0005981567
7a4c263e,0.001723628,0.1569927,0.07040392,0.7670576,0.003822079
7a4501ba,0.5409274,0.09233278,0.08806787,0.277159,0.001513
7a453cfc,0.008131498,0.2757667,0.2442165,0.4629025,0.008982704
7a4fa822,0.2554084,0.4260503,0.02857324,0.2899396,2.846037e-05
7a49f12a,0.002961792,0.7240319,0.1043251,0.1548216,0.01385967
7a4ca848,1.139269e-05,0.536932,0.001142385,0.4618973,1.698575e-05
7a497678,0.2997172,0.08172819,0.06146058,0.5203567,0.03673736
7a4acec4,0.003178764,0.02699948,0.3866645,0.583061,9.627958e-05
7a46916a,0.001751995,0.9397045,0.001353953,0.05702877,0.0001607069
7a494324,3.674047e-07,0.9999819,3.308678e-07,1.712279e-05,2.383281e-07
7a4f4a3a,0.134693,0.8615343,0.002906855,0.0002945105,0.0005712335
7a4c16bc,0.5917654,0.1499008,0.1325001,0.1254407,0.0003929761
7a49fc1a,0.5805565,0.01247924,0.3763751,0.0303815,0.0002076302
7a4aee72,6.431398e-05,0.3004651,0.1193516,0.5797443,0.0003746381
7a50ff38,4.021316e-05,0.9824317,0.00203801,0.01423231,0.001257799
7a51bd2e,6.31759e-05,0.2878199,0.001786232,0.7102882,4.247537e-05
7a4babd2,0.0001649454,0.9938422,0.001527349,0.00386023,0.0006052303
7a501abe,2.958891e-05,0.9971253,5.697868e-05,0.002762489,2.56184e-05
7a4adb80,0.0001301593,0.001790631,0.03551518,0.9625267,3.724553e-05
7a4896cc,7.107519e-07,0.9995614,6.172258e-07,0.0004366949,5.716627e-07
7a518ee4,7.911099e-05,0.9994961,6.840012e-05,0.00026236,9.395236e-05
7a4f767c,0.001186352,0.9592832,0.00054879,0.0388501,0.000131574
7a48f9fa,0.004421929,0.003979641,0.3067416,0.6787732,0.006083668
7a472206,0.0001440338,0.9988804,8.258615e-06,0.000950567,1.669879e-05
7a4c7a76,0.3131186,0.6535052,0.01833562,0.01443217,0.0006084049
7a512404,8.589068e-05,0.05430365,0.01605806,0.929405,0.0001474158
7a4b64ce,0.002224518,0.9886945,0.0002482275,0.008818801,1.399683e-05
7a510992,0.01160672,0.9720082,0.001755381,0.0132412,0.00138844
7a464ba6,0.0001279524,0.8232595,0.001763436,0.1747989,5.014021e-05
7a45fa5c,0.0003866943,0.0127674,0.003179939,0.9836563,9.692444e-06
7a505ab0,0.0001306129,0.9550709,0.0006901429,0.04402012,8.827402e-05
7a4c8250,0.07356485,0.7884519,0.02301993,0.1148217,0.000141594
7a48ec58,0.000506248,0.007640924,0.09030793,0.9015422,2.609801e-06
7a4c7530,0.002101131,0.8897759,0.0006091471,0.1073922,0.0001215387
7a4e6b42,0.0001269343,0.3713053,0.001220132,0.6273082,3.945065e-05
7a507bb2,0.0003346129,0.9897844,6.114632e-05,0.009811204,8.61019e-06
7a463224,1.520089e-05,0.00906115,0.005740857,0.9851694,1.338947e-05
7a4f77bc,0.0001476847,0.9975187,9.119614e-05,0.001996347,0.0002461857
7a4fa20a,0.0001699369,0.001464555,0.09940911,0.8989542,2.1263e-06
7a5042b4,0.00215629,0.4683066,0.0001663291,0.0094726,0.5198981
7a47bcca,7.211651e-05,0.004800468,0.009330749,0.985401,0.00039574
7a497b64,0.291798,0.4174948,0.108714,0.1173766,0.06461664
7a4b91a6,0.04082612,0.4286236,0.2108352,0.290398,0.02931708
7a4dfb94,0.0004412019,0.4984441,0.003894077,0.4961168,0.001103811
7a4fd54a,0.0001817235,0.9763773,0.001157058,0.02179229,0.0004916008
7a475e60,0.2315914,0.0309707,0.6250546,0.1109128,0.001470379
7a4c88e0,9.678584e-05,0.337062,0.01737222,0.6454107,5.822242e-05
7a49b386,0.005321148,0.8434352,0.01303966,0.136351,0.00185296
7a517e72,0.004240157,0.1200421,0.1840132,0.6916733,3.128576e-05
7a4e08aa,0.0006811119,0.02849373,0.01562067,0.9551762,2.82474e-05
7a4b5100,0.0006809171,0.9823538,0.007193475,0.009010394,0.0007614864
7a4a228a,0.0008655538,0.9384041,0.0001115463,0.06038992,0.0002289462
7a486940,1.948179e-05,0.9890954,5.524177e-05,0.01081432,1.561757e-05
7a4ac816,2.961204e-07,0.9997099,1.976262e-06,0.0002841134,3.714659e-06
7a50d5f8,0.001192011,0.223691,0.02463074,0.7422937,0.008192569
7a4f0246,0.006296935,0.3743635,0.3179425,0.2975817,0.003815456
7a4acd8e,0.1419202,0.3974242,0.04477039,0.4147412,0.001144031
7a51cb2a,0.0001715719,0.9782964,0.0004966192,0.01784601,0.00318944
7a5177e2,0.9974648,0.001171336,0.001292548,4.87989e-05,2.262244e-05
7a4eaa12,3.180286e-05,0.9995593,2.051489e-05,0.000334522,5.38957e-05
7a4f81ee,0.0001058078,0.991755,0.001466342,0.005516117,0.00115676
7a4cee02,0.0004209357,0.01383939,0.04889869,0.9368322,8.859683e-06
7a469a70,0.004584544,0.08088788,0.7764252,0.1371287,0.0009736867
7a47cb3e,0.131792,0.7954933,0.01265437,0.05994966,0.0001106795
7a51c0da,0.1099934,0.03568266,0.2529472,0.6009679,0.0004088904
7a4fc6a4,3.289834e-06,0.001636505,0.07212961,0.926228,2.626038e-06
7a460358,4.687411e-06,0.9888586,2.628947e-05,0.01110527,5.228861e-06
7a4c9524,1.916504e-06,0.9814401,2.851652e-05,5.766277e-05,0.01847173
7a470f50,0.02823716,0.2130562,0.01187861,0.7467458,8.219783e-05
7a4675ae,0.00486164,0.7451718,0.003153665,0.2467735,3.932618e-05
7a45c488,0.001904358,0.03239658,0.1307154,0.8332676,0.001716012
7a49de60,1.594443e-05,0.9980204,5.45504e-06,0.001905762,5.247003e-05
7a4d9514,0.001248646,0.9237959,0.006903514,0.06664249,0.001409403
7a48bdc8,0.002754174,0.9637643,0.001767531,0.0301772,0.001536887
7a4e5882,0.222757,0.2655305,0.01430842,0.4967989,0.0006050437
7a4ec4ac,8.309921e-05,0.9991498,0.000111708,0.000423139,0.0002321934
7a499068,8.120833e-06,0.9984972,2.802143e-05,0.001461149,5.562571e-06
7a4aa99e,0.001814289,0.9564927,0.0004086306,0.04124619,3.826946e-05
7a50cea0,3.44786e-05,0.7248054,0.0007371512,0.007733745,0.2666893
7a464084,0.0150567,0.001425217,0.7684866,0.215024,7.50503e-06
7a494748,0.0001159181,0.9866208,7.7407e-05,0.007625978,0.005559884
7a4810a8,2.573047e-05,0.9258428,4.25496e-05,0.001083251,0.07300567
7a4519c0,0.0003768523,0.9495635,0.002135547,0.04683879,0.001085386
7a4ad7d4,5.262395e-07,0.00482615,0.0002323286,0.9949399,1.031563e-06
7a5099b2,0.0001374211,0.2253986,0.001862936,0.772588,1.311808e-05
7a4eafb2,0.002165795,0.2377043,0.01152425,0.7472131,0.00139261
7a51114e,0.003721676,0.1864798,0.001393246,0.8081185,0.0002868293
7a51bc5c,0.01847581,0.894554,0.0007739917,0.08326276,0.002933475
7a4885b0,0.02197892,0.7729673,0.001203264,0.1984687,0.005381898
7a4f0ec6,0.5791222,0.3154214,0.007204001,0.09720066,0.001051677
7a4d644a,0.00050056,0.4648423,0.003931838,0.01105056,0.5196748
7a4d3c90,0.001034923,0.9977428,5.533302e-05,0.000960914,0.0002060289
7a4d734a,0.1235428,0.6846628,0.005331676,0.152152,0.03431072
7a4904c2,1.837519e-06,0.9994963,1.452266e-07,0.0004213231,8.036663e-05
7a4f7960,1.678476e-05,0.8781632,9.330374e-06,0.1218089,1.873568e-06
7a472ecc,0.009851927,0.02732125,0.8794902,0.08293489,0.0004017345
7a45f980,0.6359998,0.002052911,0.335782,0.02602385,0.0001415581
7a4d9370,0.0003213014,0.9536971,2.309043e-05,0.04591012,4.841441e-05
7a48d632,0.0002369503,0.896791,0.001287394,0.10155,0.0001346873
7a4632f6,0.001929682,0.0003177007,0.98599,0.01164763,0.0001148563
7a46cf0e,0.0007738771,0.9547368,0.0007796839,0.04280754,0.0009021108
7a4bbf96,0.06091928,0.3187854,0.1009794,0.5186865,0.0006293341
7a4a33b0,0.0007144423,0.4052271,0.001376963,0.5923417,0.0003398677
7a4c9038,0.0005516033,0.9694342,0.0004607588,0.02933323,0.0002202279
7a48e276,0.0006521906,0.0009590254,0.9435999,0.05478609,2.769569e-06
7a501e7e,0.0007655665,0.5062555,0.006512772,0.4864307,3.54394e-05
7a45df9a,0.005639359,0.2315527,0.1187051,0.6440673,3.558373e-05
7a48be9a,0.001677373,0.5481332,0.005526388,0.374277,0.07038603
7a4ee5ae,0.0001444313,0.9793639,0.0002083431,0.02025685,2.651493e-05
7a4c986c,0.004119697,0.04665205,0.01769622,0.9314797,5.234962e-05
7a4ed53c,8.883885e-05,0.02247492,0.0005587593,0.9768547,2.281662e-05
7a464cdc,0.0004771321,0.002162088,0.008878351,0.988431,5.152726e-05
7a4bc05e,0.0006807415,0.9950788,0.000153544,0.003943792,0.0001430939
7a49abb6,4.532953e-05,0.1050958,0.01097642,0.8838789,3.636781e-06
7a4c772e,0.0003516664,0.01066316,0.001776808,0.9872065,1.951312e-06
7a4fff7a,1.63871e-05,0.08015756,0.001818229,0.9179956,1.214768e-05
7a50e840,3.210532e-05,0.0492189,0.007639796,0.9430925,1.670133e-05
7a4674dc,0.0001111661,0.04606441,0.02284225,0.9309682,1.399013e-05
7a495328,0.03391471,0.01777358,0.4450394,0.502694,0.0005783263
7a4c6f68,0.1808807,0.1322615,0.5827084,0.1010364,0.003112967
7a51d886,0.01533093,0.9697819,0.001775768,0.009138433,0.003972935
7a4929c0,0.0004611782,0.05432744,0.007586924,0.9375868,3.758537e-05
7a480982,5.308878e-05,0.9969805,0.0004866836,0.002422782,5.697865e-05
7a513624,0.01498624,0.0508633,0.8353148,0.09866265,0.0001729641
7a47df5c,2.309692e-05,0.995528,1.71739e-05,0.004419118,1.252682e-05
7a467a40,1.247849e-05,0.07775271,0.0007377899,0.9214872,9.837878e-06
7a4eb228,0.0006244743,0.1698393,0.2157199,0.6135828,0.0002334916
7a452848,0.0001723852,0.9984686,1.158574e-05,0.001283468,6.391564e-05
7a46f83a,0.4028323,0.09454343,0.43062,0.06078374,0.01122056
7a4d985c,0.0001588777,0.9196239,7.503854e-05,0.08008094,6.116996e-05
7a4b63fc,8.624863e-05,0.9475154,0.0002893993,0.05196948,0.0001394524
7a518e08,0.001625598,0.9177878,0.0009734973,0.07959259,2.04284e-05
7a48b65c,0.03618829,0.320191,0.09227551,0.5465581,0.004787019
7a509a16,0.004850412,0.8709909,0.0237796,0.09934451,0.00103452
7a4aafca,0.001917796,0.4045307,0.1246825,0.468493,0.0003760033
7a4f0b06,0.002190395,0.0005986803,0.4140818,0.5830937,3.538625e-05
7a4b718a,0.003872877,0.4710337,0.004796445,0.5197735,0.0005233236
7a4ede10,5.470495e-05,0.9989461,5.031099e-05,0.0007570076,0.0001918648
7a4a3554,3.136534e-05,0.977303,5.499479e-05,0.005126384,0.01748427
7a49704c,2.601914e-05,0.9978666,0.0006510466,0.001385189,7.110731e-05
7a4f977e,0.0001363649,0.4034342,0.0008723179,0.5955334,2.373386e-05
7a4512a4,0.004369408,0.07640646,0.5586139,0.3604088,0.0002014396
7a518da4,0.002553256,0.02483698,0.01061167,0.9619798,1.836135e-05
7a45e710,1.019066e-05,0.9992975,7.324956e-06,0.0006714748,1.349912e-05
7a50d936,0.0005016995,0.6732321,0.01241908,0.3135757,0.0002713723
7a4923e4,0.0003786865,0.2044983,0.1025634,0.6911366,0.00142307
7a4e1692,0.002164055,0.1761884,0.05212242,0.7683159,0.00120921
7a470276,0.0001612336,0.966307,0.003873056,0.02930509,0.0003536895
7a4da2fc,5.408853e-05,0.009057076,0.00612377,0.9847141,5.093052e-05
7a4641ba,0.01190964,0.8161346,0.01284436,0.1589794,0.0001320476
7a50fcc2,0.003513558,0.9765238,0.0004950729,0.01849371,0.0009738161
7a4d43fc,0.0002963046,0.7998979,0.0004617883,0.1993227,2.120913e-05
7a4fd414,0.0006692824,0.03076917,0.1244817,0.8440549,2.50672e-05
7a4d64ae,0.0003110273,0.0180828,0.01969631,0.9618678,4.20975e-05
7a48b4b8,3.785857e-05,0.04468033,0.009829868,0.945442,9.999039e-06
7a4bfc2c,0.004073991,0.2837383,0.03509814,0.6761938,0.0008957492
7a4a3cde,0.0005531699,0.9960673,0.0004730791,0.002797392,0.0001090312
7a4a5372,0.000153187,0.1223926,0.001680031,0.8757358,3.833972e-05
7a508f26,0.002210651,0.7688502,0.0007382185,0.01214346,0.2160575
7a4cdd9a,0.0105079,0.5355958,0.1399295,0.3118362,0.002130666
7a4999e6,0.001471091,0.2390558,0.03367136,0.7255527,0.0002490644
7a47b43c,0.02982651,0.1945459,0.08873281,0.6823562,0.004538451
7a4cf96a,0.0003278813,0.9776613,0.001328933,0.02065587,2.594446e-05
7a494b62,0.0001037128,0.9800771,0.01241548,0.001091919,0.006311803
7a4a83ce,0.00185606,0.9392379,0.0006967101,0.05752786,0.0006814544
7a456934,0.00160378,0.9673212,0.01136175,0.01767296,0.002040341
7a4a95e4,1.699147e-05,0.9981285,1.149702e-05,0.001805776,3.733213e-05
7a510bfe,6.328653e-05,0.8903238,0.001278591,0.1082474,8.688281e-05
7a49666a,0.000119486,0.006048271,0.2715155,0.7221216,0.0001951454
7a4c55f0,0.0002748725,0.9467738,0.0005231815,0.05220282,0.0002252426
7a486ada,0.000805489,0.9313664,9.206912e-05,0.06764475,9.130168e-05
7a499edc,0.004028243,0.2779347,0.4459867,0.2719907,5.963751e-05
7a4b5934,7.758848e-05,0.007928574,0.04410011,0.9478666,2.709526e-05
7a455746,0.0008682516,0.00950743,0.03479117,0.9548233,9.807272e-06
7a4e7164,0.001413071,0.7864609,0.004532665,0.2063222,0.001271132
7a4696ba,0.0009035557,0.04309645,0.7547516,0.2011554,9.301291e-05
7a46fc90,0.0004850656,0.9941029,0.0003377283,0.002814415,0.002259939
7a4e42c0,0.001229189,0.07199022,0.4844753,0.4422672,3.803603e-05
7a48fcde,0.0002471176,0.9943956,0.002485038,0.002617923,0.0002543951
7a4db490,0.00188676,0.002388448,0.197577,0.7981445,3.376458e-06
7a48059a,0.001632154,0.8679519,0.02093167,0.1074035,0.002080648
7a4722c4,0.0001112275,0.9994838,2.014278e-05,0.0003315577,5.318372e-05
7a46856c,0.0007265331,0.746004,0.1248746,0.1282992,9.55988e-05
7a4c0e24,0.0001065155,0.9951375,6.005635e-05,0.00464591,5.001465e-05
7a4fcfa0,6.542841e-05,0.3563206,0.02264994,0.6208087,0.0001553357
7a49c9c0,0.003369871,0.8578802,0.0006200406,0.1380041,0.0001258219
7a48b9ae,0.0001828932,0.1242319,0.05798175,0.817584,1.95169e-05
7a4d0cfc,0.001394442,0.5390754,0.002192069,0.4560874,0.001250637
7a4a2ea6,0.0004907351,0.9935884,0.0004031033,0.005370901,0.000146849
7a4a9ad0,1.225887e-05,0.7852778,0.0003361157,0.2143587,1.500506e-05
7a490882,0.008162247,0.5155303,0.01541192,0.4602247,0.0006707547
7a4d20ca,0.009519804,0.009652554,0.03766027,0.9427057,0.000461664
7a4d73b8,0.0002126126,0.03549808,0.00366019,0.9606208,8.379837e-06
7a4cd976,4.487507e-07,0.9995109,1.351102e-06,0.0004862447,1.039276e-06
7a45b204,0.007684529,0.9496738,0.005914985,0.03652953,0.0001971109
7a4822e6,3.939485e-06,0.9955938,3.599388e-06,0.004368712,2.988072e-05
7a4b9426,0.0004364983,0.8660191,0.01787573,0.1151895,0.0004791381
7a4f1fa6,1.75268e-05,0.9325637,0.0009595662,0.06642351,3.563273e-05
7a4a27da,4.635387e-05,0.2480579,0.00665306,0.7448648,0.0003779304
7a4d1972,8.260219e-05,0.9723206,9.668593e-05,0.0273539,0.0001462532
7a4b98a4,0.000136908,0.9180704,0.002816988,0.07884185,0.0001337558
7a4f1812,0.003962215,0.206037,0.09466058,0.6939555,0.001384669
7a516680,0.002234045,0.7951197,0.02889876,0.1709563,0.002791236
7a49d046,0.0002104837,0.006282986,0.02591329,0.9661418,0.001451368
7a49ff9e,0.004705508,0.5390906,0.08084109,0.3728916,0.002471032
7a4dd34e,2.817641e-06,0.9986726,1.804607e-05,0.001284752,2.180928e-05
7a4e03c8,5.067728e-05,0.5993819,0.00171387,0.3988472,6.338699e-06
7a4eeef0,0.0006254672,0.3704926,0.001640077,0.6271381,0.0001036911
7a464b38,1.391929e-05,0.9906211,3.692497e-06,0.009328014,3.323184e-05
7a45ad18,0.01082821,0.3898045,0.1465699,0.4521783,0.0006191283
7a451a9c,0.0001307482,0.9985038,5.105327e-05,0.001291968,2.245968e-05
7a4913ae,0.0004504111,0.0001365268,0.984935,0.01447332,4.625531e-06
7a4fa1a6,0.004250245,0.001274946,0.9915946,0.002271908,0.0006083139
7a45b970,0.0001334813,0.004369429,0.002249754,0.9926548,0.0005924529
7a4e1142,0.006551649,0.1876097,0.003603703,0.8022075,2.73669e-05
7a467c52,0.002685323,0.03390128,0.07246308,0.8888258,0.002124618
7a45f160,6.388712e-05,0.008798524,0.00388623,0.9872485,2.885378e-06
7a508918,0.0004525811,0.9943255,3.099755e-05,0.004904102,0.0002868455
7a4dd70e,0.001051588,0.9065052,0.001109284,0.09059358,0.000740344
7a491ee4,0.00178554,0.9953632,0.0006619078,0.0009404265,0.001248874
7a51619e,0.01431294,0.9692512,0.001146173,0.01488188,0.0004077739
7a513688,0.0008175852,0.0002262056,0.7928087,0.2061387,8.773679e-06
7a45bcc2,3.925162e-05,0.945483,7.710716e-05,0.05435862,4.195691e-05
7a46bb5e,1.254381e-05,0.062065,0.0008146092,0.9371062,1.635805e-06
7a4dfd9c,1.405631e-05,0.9986907,2.686483e-05,0.001245008,2.340999e-05
7a47ba0e,3.778136e-05,0.9989668,1.743203e-05,0.0006935483,0.0002843629
7a47b306,1.224522e-08,0.999903,2.568517e-08,9.63682e-05,6.930081e-07
7a50dee0,0.007592189,0.7725986,0.01424832,0.2051107,0.0004501727
7a51da8e,0.0002007731,0.682788,0.0130815,0.3019907,0.001938971
7a4df504,0.0006098462,0.9375161,0.02051949,0.04126487,8.977144e-05
7a473b2e,0.001729044,0.9512516,0.001831083,0.04512227,6.612406e-05
7a48df24,0.002220858,0.7512325,0.002062855,0.2430514,0.001432385
7a4625cc,0.0005781191,0.8155895,0.0006437096,0.1830088,0.0001798738
7a4f6894,9.523238e-05,0.1029909,0.00528212,0.8914454,0.0001863287
7a4b8da0,0.001526481,0.8297287,0.13906,0.02891996,0.0007647927
7a4d7caa,0.0001502277,0.9323136,0.0004846824,0.06629794,0.0007535699
7a4b22e8,0.0003542449,0.4850632,0.0003363466,0.5142158,3.041736e-05
7a50fe02,0.9544923,0.01672012,0.007977815,0.02052821,0.0002816276
7a509c8c,0.0016922,0.0530687,0.2280065,0.7171843,4.822217e-05
7a4fa142,0.0007278264,0.236256,0.06726738,0.6955601,0.0001887428
7a4a4904,0.06530827,0.3354517,0.03273962,0.5656722,0.0008282812
7a491a52,0.0004815222,0.0006899537,0.8482206,0.1505931,1.477788e-05
7a46bd0c,3.387988e-05,0.9989048,1.402617e-05,0.0009929567,5.431344e-05
7a497d08,0.001112218,0.2167618,0.01805166,0.7640652,9.098067e-06
7a50da6c,0.0003820487,0.9987642,8.103339e-05,0.0003684952,0.00040425
7a4e44c8,3.659582e-06,0.9989649,3.363647e-06,0.001024558,3.461883e-06
7a4e98ce,0.00415171,0.1085033,0.1204487,0.7615859,0.00531043
7a4bb8f2,0.0001593495,0.1200788,0.02369526,0.8560308,3.579725e-05
7a4b0222,0.0005849865,0.01073614,0.1255423,0.8627869,0.000349651
7a4bd832,0.09041011,0.07580053,0.8168961,0.01654823,0.0003450131
7a4be340,0.0006736026,0.001042457,0.8690468,0.1289849,0.0002522799
7a4e4874,0.5858035,0.2915953,0.01380061,0.1083266,0.0004740754
7a472788,0.0008314279,0.03905616,0.01734588,0.9427142,5.232133e-05
7a48c340,0.449417,0.3980996,0.0271589,0.1216458,0.003678684
7a46f6dc,0.0006664717,0.9969453,5.193856e-05,0.002246784,8.953176e-05
7a50667c,7.553401e-06,0.9954801,2.788419e-05,0.004467079,1.741525e-05
7a4a8e64,0.007531527,0.9507442,0.01327836,0.02840575,4.01385e-05
7a49155c,0.001446049,0.01179268,0.2860121,0.7006626,8.66091e-05
7a4f6fec,0.0004632782,0.004389934,0.008454712,0.9866671,2.500005e-05
7a513278,0.03589569,0.8994347,0.009792481,0.05338757,0.001489628
7a48f360,0.04007966,0.9453853,0.0007994295,0.01285484,0.0008806788
7a473282,0.0008535041,0.9612138,0.0005870755,0.01716645,0.02017924
7a513480,4.470725e-05,0.01091083,0.003255987,0.9856954,9.308411e-05
7a4561b4,0.01088733,0.2020377,0.4927615,0.2920898,0.002223691
7a4e506c,0.007585627,0.113023,0.002654422,0.8755197,0.0012173
7a4774cc,0.03837086,0.0448496,0.1482794,0.7660957,0.002404453
7a4f2294,0.06814066,0.198862,0.6213641,0.1041623,0.007470954
7a4b2cca,0.002304174,0.0571246,0.03618524,0.9028912,0.001494788
7a49b4bc,0.004469065,0.07878125,0.2139177,0.701784,0.00104799
7a49aef4,0.0002671888,0.001303448,0.1416361,0.8566689,0.0001242777
7a4d58e2,3.387487e-05,0.9994815,0.0001026343,0.0003325063,4.953122e-05
7a492038,0.002983035,0.08153081,0.05440409,0.8610415,4.05143e-05
7a4ad4fa,0.008671685,0.7979335,0.0002739721,0.1931119,8.96509e-06
7a4bcb80,0.2257652,0.1689957,0.1410368,0.4641691,3.309683e-05
7a51915a,0.006700232,0.1797457,0.2093841,0.6003928,0.003777331
7a4c7f6c,0.0005545674,0.8748021,0.001880317,0.1223636,0.0003994319
7a4bcd24,0.0005696031,0.04780203,0.0008064331,0.950772,4.992939e-05
7a4bb050,0.000431941,0.9945214,1.490575e-05,0.005006897,2.487325e-05
7a4afee4,0.0005050643,0.9854257,0.0006148828,0.01333643,0.0001178285
7a48e492,0.0002299894,0.3258742,0.01505439,0.6576049,0.001236553
7a4b516e,0.002465857,0.002391381,0.8093354,0.185794,1.342788e-05
7a47c5ee,0.0003956644,0.8281556,5.194148e-05,0.1713288,6.800349e-05
7a46739c,0.0001197719,0.9989015,3.791659e-05,0.0008345827,0.000106137
7a451e34,0.001789074,0.9590912,8.287554e-05,0.03890217,0.0001347163
7a4df3c4,0.001434017,0.9936428,9.534686e-05,0.004742511,8.528793e-05
7a4de366,0.000176565,0.9951285,3.036597e-05,0.004638523,2.609764e-05
7a4d02d4,0.004370519,0.9785998,5.168275e-05,0.01697344,4.540998e-06
7a4a604c,0.002045668,0.7217765,0.001357784,0.2747942,2.588845e-05
7a4ae9f4,0.02443331,0.899,0.03720152,0.0385095,0.0008556168
7a4d2a2a,3.391462e-06,0.005419027,0.004313389,0.9902603,3.961471e-06
7a4ae576,0.002268533,0.08489799,0.1150896,0.7976825,6.149732e-05
7a4e7542,0.004392318,0.8522574,0.01794495,0.1250404,0.0003648424
7a45fc1e,0.1450149,0.5252679,0.001540094,0.3281018,7.528593e-05
7a49673c,0.004822751,0.9207138,0.003202199,0.06949836,0.001762874
7a511d42,0.0185042,0.4508362,0.001416307,0.5290148,0.0002285142
7a484956,8.041365e-05,0.3655116,0.00822829,0.6260867,9.304602e-05
7a4c3bd8,0.007657012,0.08262903,0.4002781,0.5092045,0.0002313313
7a503a8a,0.007324147,0.01355449,0.06501251,0.9138614,0.0002474259
7a462a7c,0.002796712,0.3106488,0.002151041,0.6827847,0.001618793
7a4a8a9a,0.00790827,0.1248286,0.2608657,0.6049489,0.001448675
7a4ed244,2.023861e-05,0.00629674,0.0007600216,0.9926108,0.000312218
7a4ced30,0.0006176312,0.3772715,0.00103161,0.6210081,7.11723e-05
7a49dd84,3.974743e-05,0.9848727,1.181267e-05,0.01506432,1.137208e-05
7a4ed172,0.004353965,0.0525265,0.1882654,0.754628,0.0002260854
7a481e54,0.004381224,0.7704761,0.006371832,0.2185046,0.0002662136
7a4b8f9e,0.0004143088,0.9848542,0.0002760391,0.01420594,0.0002494657
7a4a8f36,0.0008287356,0.9962569,5.920644e-05,0.002829348,2.577535e-05
7a4dac02,0.007878096,0.03846742,0.3891566,0.5644649,3.3058e-05
7a4a32de,8.166232e-05,0.4777657,0.002999243,0.5188413,0.0003120205
7a50c2ca,0.001302416,0.3500842,0.005260696,0.6426101,0.0007426383
7a4cb842,0.004663744,0.9798499,1.118418e-05,0.01545789,1.722923e-05
7a4ddd44,0.0002744311,0.9946483,4.130823e-05,0.005025675,1.028612e-05
7a4d8128,9.693499e-07,0.99968,8.822918e-07,0.0003172813,8.337779e-07
7a50835a,0.4896255,0.04579967,0.01791286,0.4464239,0.0002380946
