id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4e85fa,0.0005573606,0.05049304,0.02395141,0.9247791,0.0002190997
7a47ed76,9.095186e-05,0.9929301,0.0001509456,0.006810063,1.789553e-05
7a4970ba,0.5586846,0.1329893,0.2959883,0.006502557,0.005835175
7a4cec5e,0.0004206419,0.8036359,0.0005720782,0.1953646,6.804499e-06
7a51aeba,0.03907328,0.4990373,0.0342103,0.4271061,0.0005730129
7a518fb6,6.913036e-06,0.9983052,1.57325e-06,0.0008529292,0.0008334221
7a458e28,7.625042e-05,0.03914659,0.0003081276,0.960442,2.694467e-05
7a5070b8,0.0001264373,0.9959687,2.820627e-05,0.003875838,9.328522e-07
7a4c62ac,0.0001907303,7.363098e-05,0.03003419,0.9696997,1.837783e-06
7a4c3e4e,9.817772e-06,0.2138367,0.000630806,0.7853338,0.0001889778
7a48b72e,5.447289e-05,0.7677106,3.678249e-05,0.2321753,2.290416e-05
7a4ed316,0.001205677,0.9962352,4.14498e-05,0.002332326,0.0001854059
7a4d2886,0.002065003,0.8288119,0.01372096,0.1496993,0.005702814
7a48276e,0.03300676,0.9564748,3.356098e-05,0.01012857,0.000356343
7a489384,0.001032023,0.6224154,0.00102694,0.3753545,0.0001710892
7a4ac672,0.004511884,0.7698616,0.04333905,0.1801246,0.002162738
7a4a6d26,0.0002744151,0.001639484,0.006541366,0.9915339,1.086847e-05
7a5089e0,0.01698151,0.1103468,0.07068385,0.7975605,0.004427333
7a50a4c0,0.007669047,0.02970615,0.02513887,0.936947,0.0005389562
7a4e6e76,0.01917447,0.7683181,0.1392649,0.06414081,0.009101633
7a4b745a,0.002234151,0.1180092,0.2638833,0.6147776,0.001095745
7a4d775a,0.0003447469,0.008803254,0.3084282,0.6819149,0.0005088394
7a50bea6,6.463607e-05,0.0005846167,0.7231715,0.276173,6.303893e-06
7a4c873c,0.009217079,0.006563603,0.197413,0.7861308,0.0006754874
7a4ae7e2,7.699295e-07,0.9992539,8.490417e-08,0.0007451376,8.112916e-08
7a4eab66,0.01540372,0.003658688,0.1094568,0.8713769,0.0001037818
7a49eea0,1.616308e-05,0.9994934,4.30197e-05,0.0004383187,9.035805e-06
7a455aac,2.840925e-06,0.9977648,3.225394e-06,0.002221524,7.560002e-06
7a498e56,3.127057e-05,0.9976017,1.047255e-06,0.002363029,2.992349e-06
7a4d2b60,0.001665049,0.196485,0.00128383,0.8004533,0.0001129263
7a4c59a6,0.0002904404,0.2480941,0.01307366,0.7384533,8.860153e-05
7a4dbe90,1.948354e-05,0.9299885,8.787864e-05,0.06989057,1.36064e-05
7a4f73ac,2.871892e-05,0.9977328,1.291509e-06,0.002211289,2.591175e-05
7a49f18e,6.357428e-06,0.9448763,0.00013745,0.05497194,7.943489e-06
7a4e5418,1.283943e-05,0.9307924,0.0001134209,0.06907078,1.059226e-05
7a49694e,5.721001e-05,0.8183562,0.0001640141,0.1814104,1.225941e-05
7a4d4a8c,6.989104e-06,0.99891,1.633916e-06,0.001078663,2.75102e-06
7a4b09de,2.439894e-05,0.9998005,5.398406e-07,0.0001499178,2.465177e-05
7a4bab00,0.0001525933,0.8986574,5.180011e-05,0.1011204,1.787516e-05
7a48b2a6,1.48035e-05,0.9942029,1.628378e-05,0.005738036,2.797373e-05
7a4cd2fa,0.0001363659,0.9293571,9.124295e-05,0.07017948,0.0002359005
7a486fa8,0.0002687422,0.3200616,0.001770075,0.6776721,0.0002274583
7a513be2,1.842783e-05,0.5995482,0.0002968883,0.399727,0.0004093978
7a48d484,1.078923e-05,0.9999233,1.761948e-06,5.805862e-05,5.992911e-06
7a4def46,1.712384e-05,0.9803383,2.839823e-06,0.0196278,1.393051e-05
7a459076,0.0001700139,0.02183089,0.0003530694,0.9775564,8.963488e-05
7a4ce286,0.0005866736,0.1359363,0.002320171,0.8608668,0.0002901132
7a4f4620,0.0001735229,0.9892969,0.0001215612,0.01037338,3.462236e-05
7a454c38,9.363021e-06,0.9678702,5.92827e-05,0.03205306,8.034105e-06
7a4a4396,7.995585e-06,0.9998511,3.552542e-08,0.0001386313,2.22899e-06
7a482426,1.518869e-08,0.9999876,2.715189e-09,1.23709e-05,3.74643e-08
7a4840c8,0.9985387,0.0006390433,0.0006572624,0.0001640111,9.583456e-07
7a473bd8,2.220442e-05,0.2420156,0.003385805,0.7545664,9.950454e-06
7a506816,0.0004135337,0.2757581,0.0002995658,0.7045709,0.01895802
7a4cefa6,0.8447049,0.02056845,0.04146964,0.09298246,0.0002746002
7a48c688,0.0282894,0.09935303,0.5859889,0.2861577,0.0002109321
7a46a542,7.786866e-06,0.9998426,4.102652e-07,0.000126691,2.248047e-05
7a46a60a,1.415734e-06,0.9796039,8.170718e-05,0.02031218,7.499016e-07
7a450df4,9.994483e-08,0.9893088,8.272868e-07,0.01069002,9.098918e-08
7a51562c,1.544573e-06,0.9742531,8.703243e-06,0.02573529,1.308161e-06
7a4defb4,1.012224e-06,0.997673,2.680276e-06,0.002319569,3.74372e-06
7a4b1d98,0.0002336413,0.8909017,0.0002102602,0.1086531,1.443022e-06
7a4f5c3c,8.315332e-05,0.9588431,1.637705e-05,0.0410416,1.577704e-05
7a4b2284,0.0001278401,0.06793901,0.002799055,0.8734981,0.05563599
7a4b0a42,0.001195596,0.9590434,0.0003238383,0.03899449,0.0004426573
7a4d31e6,9.243123e-05,0.9504555,7.120462e-05,0.04932173,5.911245e-05
7a505b14,4.885838e-07,0.1135917,2.805495e-05,0.8863748,4.951884e-06
7a485c8e,0.0008473649,0.01327454,0.031956,0.9538845,3.768333e-05
7a4d3ea2,0.0001136136,0.2417092,0.01234356,0.7458121,2.152569e-05
7a4acb7c,0.005319045,0.4726761,0.006590506,0.5153109,0.000103277
7a4f618c,8.581938e-05,0.0005411893,0.03116401,0.9681998,9.114814e-06
7a4f49d6,1.638469e-05,0.9880896,4.029272e-05,0.01178321,7.050111e-05
7a48f996,0.7592333,0.008058122,0.2150499,0.01712579,0.0005328545
7a4ccf44,0.004464075,0.8077497,0.0002409899,0.1873465,0.000198619
7a495f76,0.009217873,0.951488,0.002536558,0.03580938,0.0009482354
7a4c1b3a,0.02194736,0.1732963,0.05892601,0.7370853,0.008745069
7a488c90,0.01225411,0.0236225,0.1276852,0.8362141,0.0002240836
7a5049b2,4.639552e-05,0.9947061,2.218224e-05,0.005218138,7.178067e-06
7a4cb978,0.0002851185,0.9706334,0.0001302536,0.02891265,3.853217e-05
7a51bed2,1.845482e-05,0.9896521,1.5187e-05,0.01026631,4.794652e-05
7a452c6c,6.078599e-05,0.8935398,0.0001431794,0.1062434,1.282406e-05
7a4c4542,7.389572e-05,0.001041935,0.01751431,0.9813693,6.126878e-07
7a4eac38,0.001204149,0.1639333,0.01474618,0.3504791,0.4696374
7a46abd2,0.0005407669,0.5929222,0.001585127,0.4048365,0.0001154515
7a516b12,0.0002086012,0.9296852,0.0002077951,0.0698918,6.61185e-06
7a46be56,0.006451563,0.003879952,0.5559639,0.4246837,0.009020871
7a517cce,0.006044641,0.9341767,0.001349675,0.05723589,0.001193112
7a4e6a02,0.0001186199,0.8424222,4.507252e-05,0.03047807,0.126936
7a510500,4.77865e-06,0.9975861,6.660837e-05,0.002319642,2.279055e-05
7a4bc40a,0.0001063704,0.9994885,5.198014e-06,0.0003681054,3.192665e-05
7a4b1c6c,0.001267203,0.9849814,0.001258357,0.01170272,0.000790395
7a4653f8,0.0004535375,0.9992797,2.875021e-06,0.0002303868,3.354588e-05
7a45ac46,0.02822192,0.1959868,0.04697607,0.7287824,3.283382e-05
7a4bf326,0.0001786393,0.453027,0.004124254,0.5424188,0.0002513652
7a47fdca,2.936298e-05,0.8844227,0.001210854,0.1142778,5.919685e-05
7a4aff52,0.008003755,0.9454259,0.01353995,0.03015435,0.002876042
7a4b8120,0.0005315904,0.005147845,0.07643477,0.9175171,0.0003687571
7a4a1a6a,0.0001495461,0.9794475,3.739028e-05,0.02003036,0.0003352166
7a515bea,1.350258e-06,0.0002107761,0.0003297409,0.9994574,6.728833e-07
7a5088b4,0.09445002,0.8373059,0.0001543495,0.0677468,0.0003429384
7a4ecbe6,0.0004989483,0.9656312,0.001296738,0.03223872,0.0003344598
7a48f28e,3.290951e-07,0.9995548,1.193098e-06,0.0004367795,6.818291e-06
7a471b3a,0.0006738002,0.005519118,0.1011069,0.8925995,0.0001007214
7a46e0de,0.001469861,0.03446151,0.007252156,0.9567393,7.709141e-05
7a4b0358,0.001392058,0.9180548,0.02212779,0.05804401,0.000381291
7a51c972,0.008597323,0.9864977,0.002953805,0.001743759,0.0002074655
7a4ce768,0.0002096475,0.08589309,0.01453968,0.8993467,1.089989e-05
7a4ef83c,0.002620116,0.07041931,0.01062491,0.9155799,0.0007557367
7a516f40,0.001583613,0.9729057,0.00030018,0.02503858,0.000171929
7a46a2c2,0.01548896,0.007243624,0.2267873,0.7498693,0.0006108009
7a4d226e,0.0009632604,0.264673,0.02506709,0.7091656,0.000131017
7a48de52,5.458716e-05,0.004046798,0.001184134,0.9947128,1.704276e-06
7a4afd4a,0.002051613,0.001371805,0.9269633,0.06955922,5.41312e-05
7a47b568,1.307574e-05,0.9989845,4.543083e-07,0.0009957766,6.075455e-06
7a46ff24,2.855893e-05,0.6877261,0.000229711,0.3119192,9.642917e-05
7a491912,0.0002285833,0.9756452,0.0004334629,0.02329369,0.000399154
7a48298a,5.18163e-07,0.0016107,0.0007812036,0.9973179,0.0002896764
7a4ad356,0.1685551,0.4974891,0.01896964,0.3144006,0.0005854935
7a4e2696,2.224595e-05,0.980727,0.0001721899,0.0189042,0.0001744052
7a51b41e,0.0002816279,0.9850909,0.002242129,0.002978873,0.009406514
7a49b8ea,2.280768e-05,0.9585045,0.002911112,0.03855271,8.957273e-06
7a4b5b50,0.0001094112,0.4991071,0.0009402288,0.499675,0.0001682188
7a4cdfa2,8.543583e-05,0.1376784,0.003610817,0.858574,5.140839e-05
7a4e2344,2.576074e-07,0.9996893,2.265063e-07,9.943835e-05,0.0002107565
7a4a94a4,2.504126e-05,0.001012334,0.3288373,0.6701171,8.125101e-06
7a4e3276,0.1042242,0.8740402,0.0009513026,0.01920865,0.001575628
7a505970,6.174057e-05,0.9943802,7.658131e-06,0.005516384,3.406505e-05
7a48154e,0.0008304812,0.01781119,0.0001845252,0.9810199,0.0001538205
7a4d18a0,2.586759e-06,0.9165144,1.102019e-05,0.08346637,5.650642e-06
7a4cbd2e,0.04716903,0.03758332,0.2540808,0.6591364,0.002030534
7a502496,0.0001357809,0.9995841,1.325931e-06,0.0002509168,2.784584e-05
7a4d6e72,2.525315e-06,0.9991271,1.248601e-06,0.0008685361,6.760953e-07
7a501780,3.846385e-07,0.9999504,1.257061e-06,3.430828e-05,1.364982e-05
7a45e8c8,2.662336e-05,0.002839819,0.03748667,0.9595529,9.402478e-05
7a4c256c,9.196622e-06,0.2058706,0.0001906407,0.7939225,7.137564e-06
7a4b3a76,0.0002194912,0.3527933,0.001067564,0.6458835,3.61676e-05
7a4be4ee,0.0001306948,0.9471264,4.406189e-05,0.05257239,0.0001263451
7a4f58f4,0.004112556,0.125414,0.7619615,0.0775522,0.03095974
7a51d3ea,2.8477e-07,0.9926881,2.24869e-06,0.007307315,2.055205e-06
7a4eb0f2,5.751989e-06,0.4537227,0.0001097125,0.5461241,3.769328e-05
7a4a3342,9.949916e-06,0.9967635,2.744077e-06,0.003196994,2.692515e-05
7a4beb06,4.895201e-06,0.006030024,0.00107725,0.9928849,2.833333e-06
7a47a56e,0.0002427438,0.1027661,0.007809905,0.8891188,6.248565e-05
7a47f8de,5.232562e-05,0.0112542,8.957525e-05,0.9886015,2.312999e-06
7a4bf394,0.0002561434,0.08848201,6.511788e-05,0.91107,0.0001267516
7a46dc2e,3.165768e-07,0.04073511,0.0001853389,0.9590787,5.091059e-07
7a4ecfba,2.77657e-06,0.9983233,1.095464e-06,0.001672529,2.783722e-07
7a50c11c,2.322872e-05,0.04418445,0.0008763677,0.9548776,3.830842e-05
7a470320,0.00428262,0.002541404,0.001195298,0.9916404,0.0003401892
7a46a8ee,1.635009e-05,0.9760558,1.356476e-05,0.02390316,1.119648e-05
7a51e416,7.459058e-07,0.9985704,8.442014e-07,0.001427517,4.732921e-07
7a4ea53a,1.629295e-06,0.995486,3.636096e-06,0.004508206,5.760248e-07
7a46f560,7.502623e-05,0.9841644,5.570201e-06,0.01575328,1.721815e-06
7a4594e0,3.635032e-06,0.0004940454,0.000122661,0.9993794,2.315612e-07
7a4a1ad8,3.85657e-05,0.9966865,1.002757e-06,0.003263897,9.986039e-06
7a4c0adc,1.350966e-06,0.9585779,5.878436e-05,0.04136174,1.67392e-07
7a46c91e,5.734363e-06,0.9080621,2.692301e-06,0.09192893,6.007465e-07
7a4d9a64,5.828881e-06,0.008948288,0.004752511,0.9862662,2.720594e-05
7a505f24,9.269135e-08,0.964481,3.923329e-06,0.03549447,2.055955e-05
7a4b7c34,0.0003186133,0.9990872,7.94777e-06,0.0004867258,9.94801e-05
7a493d66,0.004921573,0.5118149,0.311704,0.1715106,4.895317e-05
7a46b2d0,0.1504431,0.0009615158,0.8447992,0.002511342,0.001284947
7a4a0c50,1.490197e-05,0.969103,4.172367e-05,0.03081298,2.735029e-05
7a4f3680,1.423589e-06,0.9999604,3.156308e-06,2.92543e-05,5.810062e-06
7a4d87a4,2.82331e-05,0.3570524,0.006122274,0.6367818,1.532596e-05
7a51107c,0.0005731804,0.955237,0.001237012,0.0428001,0.0001526831
7a4d253e,1.955188e-06,0.9808747,3.11797e-05,0.01908931,2.87713e-06
7a49c3f8,1.773593e-07,0.9967397,9.079706e-06,0.003250447,6.028914e-07
7a50ed9a,9.90728e-06,0.9832156,0.0003561344,0.01639402,2.423094e-05
7a4dfed2,3.723286e-06,0.9998742,2.301836e-07,0.0001161582,5.546231e-06
7a4f5de0,2.84274e-05,0.9997911,2.541509e-06,0.0001603457,1.764684e-05
7a458bc6,8.211536e-06,0.9970536,1.386697e-05,0.00283185,9.255765e-05
7a49bf16,0.0001594095,0.9986609,0.0001225673,0.0009598002,9.736373e-05
7a502eb4,2.06172e-05,0.2861708,0.0001430408,0.7136639,1.559334e-06
7a500178,0.0002999846,0.9850467,0.0001453577,0.01332347,0.001184453
7a510924,0.01530884,0.179371,0.0164571,0.7875918,0.001271316
7a4f1b00,6.987378e-06,0.7909787,0.001535789,0.2074267,5.180374e-05
7a4ba416,0.0001671706,0.9768382,0.0006034286,0.02237865,1.249163e-05
7a4c5fc8,0.01109884,0.7293376,0.2093316,0.04265484,0.007577209
7a4901d4,8.730091e-07,0.9990742,5.645536e-06,0.000918685,5.222295e-07
7a518e76,0.003952808,0.7795178,0.003600724,0.2117373,0.001191472
7a4e72cc,0.02332481,0.2474902,0.007634952,0.720192,0.001358133
7a4ad2e8,0.003990397,0.0424891,0.001114111,0.9503484,0.002057884
7a46fb32,1.208223e-05,0.9824361,9.960948e-05,0.01740924,4.301213e-05
7a4f6f1a,0.0001420963,0.9806348,0.0004039935,0.01879346,2.570461e-05
7a4e74d4,9.087777e-05,0.9954574,0.0001608109,0.004146365,0.0001445688
7a49aa12,0.001344834,0.8901135,0.001560095,0.1064379,0.0005436603
7a482dae,0.004217173,0.02130625,0.0305755,0.9437972,0.0001038969
7a45eb98,0.001004766,0.9002755,0.002943018,0.09565888,0.0001179127
7a4fa61a,0.0002153036,0.4618427,0.001960258,0.5358924,8.933996e-05
7a4f0f98,6.005827e-05,0.9859561,4.854121e-05,0.01390925,2.609279e-05
7a501fb4,0.003509618,0.7416977,0.006842414,0.246804,0.001146252
7a50cf72,7.09777e-05,0.001827149,0.01968015,0.9784037,1.797346e-05
7a4c28aa,6.134216e-05,0.9873794,0.0002243964,0.01230026,3.449901e-05
7a49cea2,1.863642e-05,0.9915678,1.000603e-05,0.008379905,2.356456e-05
7a4caf3c,0.001107411,0.9829506,0.001601688,0.007686841,0.006653453
7a46ad08,0.0001320173,0.1201436,0.007832018,0.8718084,8.397765e-05
7a482124,0.0003989931,0.9121584,0.001910151,0.08530694,0.0002255414
7a48eb86,0.0001387999,0.9895102,0.0003115504,0.009995094,4.434387e-05
7a5110e0,0.002673463,0.9835442,0.002435926,0.01055376,0.0007926031
7a505768,0.001326776,0.01329717,0.3364696,0.6489025,3.973118e-06
7a5192fe,0.0002714752,0.1277979,0.03364706,0.8382159,6.771384e-05
7a51f14a,5.415771e-05,0.999086,1.956978e-05,0.0008370586,3.257281e-06
7a4d9da2,0.0001340016,0.9791742,1.585116e-05,0.02067066,5.229555e-06
7a44fc60,4.877728e-05,0.9940911,1.13954e-05,0.003693678,0.002155002
7a50f43e,0.8556395,0.002775208,0.03954585,0.1018641,0.0001753764
7a51e4e8,0.0002934742,0.9883683,0.001006382,0.005106929,0.005224924
7a4736ec,1.23952e-06,0.04171977,1.819287e-06,0.9582722,5.028097e-06
7a50ca36,0.0002779752,0.8188303,0.0004941353,0.1802862,0.000111503
7a4b6c26,0.000174471,0.2549864,0.007166509,0.7375516,0.0001210249
7a4ab100,0.0002569837,0.8908696,0.000472476,0.1081958,0.0002052345
7a48284a,0.001158861,0.01570066,0.05898067,0.9241143,4.550756e-05
7a50c04a,3.146271e-05,0.7339752,0.002024812,0.2638984,7.011331e-05
7a4953fa,0.0003613124,0.0182845,0.01890258,0.9624478,3.910624e-06
7a507734,6.300023e-05,0.5426446,0.09362867,0.3636593,4.424837e-06
7a44e608,0.0002045649,0.02915787,0.001954626,0.9686759,7.089805e-06
7a4fe77e,9.235296e-08,0.06728322,1.241021e-05,0.9326991,5.19643e-06
7a49f7d8,0.0001196823,0.933121,0.0006978137,0.06516746,0.0008939718
7a4ce89e,6.589917e-06,0.9983191,6.010694e-05,0.001584519,2.96582e-05
7a4d866e,0.0002704551,0.9908648,0.0004715251,0.006976376,0.001416804
7a451006,7.794064e-05,0.03377196,0.04944607,0.9166818,2.224282e-05
7a4ef40e,9.350335e-05,0.03070521,0.005080021,0.9641105,1.079901e-05
7a4aca3c,0.000323651,0.9881094,0.0002015524,0.007790359,0.003574999
7a4f43aa,1.320597e-05,0.9418215,0.0001040125,0.05805368,7.640202e-06
7a488bbe,3.218335e-05,0.1805304,0.0005351833,0.8188915,1.069054e-05
7a464642,1.186515e-05,0.4459253,1.61988e-05,0.5540273,1.928806e-05
7a4ded34,5.565023e-05,0.2969575,0.0006252253,0.7023393,2.228419e-05
7a484f14,2.442697e-05,0.9964659,2.547842e-08,0.003509115,5.293624e-07
7a51a1a4,1.723232e-05,0.9913379,0.0002075833,0.008269003,0.0001681854
7a515c4e,0.005346561,0.9880297,6.306189e-05,0.005777645,0.0007830058
7a4d040a,0.0001730498,0.7910153,9.332907e-05,0.2086382,8.00428e-05
7a5121de,0.001119986,0.9265313,0.0003861346,0.07174487,0.0002176625
7a4c4da8,0.000414411,0.09178143,0.009114715,0.8986222,6.714283e-05
7a48730e,1.214651e-05,0.5467154,0.00117638,0.4520721,2.396171e-05
7a4e5620,6.938072e-05,0.3102935,0.0002701987,0.6893435,2.341279e-05
7a47899e,1.32263e-05,0.8292685,6.907631e-05,0.170646,3.176623e-06
7a4f64f2,1.779326e-06,0.9954622,5.715732e-07,0.004528335,7.083142e-06
7a4ae436,7.599608e-06,0.01842255,0.001188385,0.9803784,3.038193e-06
7a458a86,4.113245e-05,0.9382738,0.004493355,0.05573377,0.001457949
7a49e586,9.607834e-05,0.6874548,0.0005070508,0.3082424,0.003699688
7a509ae8,1.977137e-09,0.9941714,1.900888e-07,0.005828305,1.123419e-09
7a4585d6,6.442517e-06,0.9744007,3.556033e-06,0.02558898,3.365438e-07
7a4b752c,1.611383e-11,0.9996737,7.078532e-09,0.0003262572,6.100432e-10
7a4fdf5e,8.990954e-06,0.9336227,2.721122e-05,0.06634071,4.138988e-07
7a463864,1.090337e-05,0.01513724,0.001147328,0.9837038,7.19059e-07
7a48b44a,0.00111738,0.7601476,0.02172976,0.2163369,0.0006683811
7a49f260,0.01034856,0.6093147,0.05761587,0.3206804,0.00204039
7a4f5fe8,0.0001078262,0.007435418,0.004871211,0.8809432,0.1066424
7a47b1d0,1.410221e-05,0.9996837,6.939536e-06,0.0002744194,2.082322e-05
7a4de7da,0.0001053684,0.9996581,1.017087e-06,0.0002044782,3.102507e-05
7a4ef1f2,3.278401e-08,0.9958935,3.062008e-06,0.00410319,2.549276e-07
7a4d12ec,0.008598423,0.9885296,7.168438e-05,0.002330641,0.0004696209
7a51a49c,2.004409e-07,0.9975771,3.241795e-05,0.002388257,2.029806e-06
7a517ee0,5.259147e-05,0.590022,0.003818624,0.4051464,0.000960287
7a4ab16e,0.0005943283,0.06133616,0.0003128955,0.9377526,3.926858e-06
7a5146a0,6.577433e-07,0.005184072,0.0005716323,0.9942414,2.323558e-06
7a49b106,0.0005200681,0.2901965,0.005359289,0.7037324,0.0001917924
7a485a7c,0.0003567702,0.7026416,0.005268548,0.2916437,8.929904e-05
7a4b7e46,0.0004423146,0.0001946768,0.04755438,0.9517589,4.969699e-05
7a4dc03e,9.907399e-06,0.6135717,0.0004976494,0.3858293,9.143881e-05
7a4f575a,0.09383651,0.7734659,0.03061977,0.09953575,0.002542113
7a4a88ec,0.0003531704,0.9835511,0.001030086,0.01450405,0.0005615131
7a4de226,4.144353e-05,0.9705709,0.0001902762,0.02910821,8.919548e-05
7a46b9c4,1.494213e-05,0.9926189,2.922391e-05,0.007243596,9.338219e-05
7a48f2fc,0.0002602091,0.7014389,0.01547847,0.282794,2.845655e-05
7a4bebd8,0.0009632128,0.4421859,0.008507306,0.5465887,0.001754861
7a4cb914,5.753867e-05,0.04383741,0.05659093,0.8995032,1.094366e-05
7a4882cc,0.001201837,0.3262011,0.003046788,0.6694915,5.88096e-05
7a4b8328,0.9882643,0.0005712145,0.01109533,5.828663e-05,1.084503e-05
7a4b2216,0.9558771,0.006871974,0.03014061,0.005437795,0.001672519
7a4d54c8,0.001763141,0.9730908,0.00040396,0.02445813,0.000284026
7a4a3c70,0.0001135149,0.9834083,0.0008570505,0.01551092,0.0001102329
7a4e60ac,0.001453458,0.004714333,0.9093059,0.08422969,0.0002966187
7a48a478,2.48303e-05,0.9995541,3.083877e-06,0.0004055294,1.248125e-05
7a4f9922,7.281982e-05,0.9874101,1.553536e-05,0.01236515,0.0001363161
7a515136,0.002542032,0.9919446,0.0001391337,0.003311134,0.002063072
7a510b90,8.349828e-06,0.9989365,4.428008e-07,0.001025703,2.913501e-05
7a4c0668,0.05008925,0.05160619,0.09345307,0.8038033,0.001048255
7a4919e4,2.109536e-05,0.004936669,0.01079605,0.9842414,4.707277e-06
7a50bda2,0.0275114,0.02976515,0.7813129,0.1606058,0.0008047697
7a507ce8,0.01990236,0.01307858,0.009957403,0.9566138,0.0004478112
7a4654de,0.003034289,0.4356401,0.01309675,0.5480997,0.0001291617
7a515ec4,5.372741e-07,0.9957982,1.25503e-06,0.004199802,2.268281e-07
7a4f6d12,0.00718255,0.3443279,0.02044053,0.6245029,0.003546152
7a479f6a,0.0009397677,0.2480437,0.006567137,0.7441308,0.0003185656
7a4c9bbe,0.0001132929,0.9970426,3.539702e-05,0.002745253,6.350021e-05
7a4f4ff8,2.667182e-05,0.9982539,0.0001110087,0.001599756,8.74907e-06
7a5193d0,8.641288e-10,0.9999424,1.791383e-08,5.745757e-05,9.805927e-08
7a494d6a,2.184728e-05,0.06623463,0.01706322,0.9166105,6.972672e-05
7a492240,0.0004722334,0.3236205,0.006860024,0.6689188,0.0001284031
7a504f8e,0.0006653002,0.9119195,0.000165488,0.08718508,6.468704e-05
7a4ae77e,0.003279185,0.9469431,0.009607234,0.03298453,0.007186044
7a4bf182,5.419592e-05,0.9987893,7.993792e-06,0.001143787,4.896822e-06
7a4b3dbe,0.00148589,0.9900805,0.001667598,0.005310353,0.001455526
7a4cd156,3.833081e-05,0.9831235,0.0002009776,0.01647873,0.0001583122
7a4dd3bc,1.471152e-05,0.999604,3.469818e-06,0.0003560759,2.175439e-05
7a459878,0.0009581406,0.9570672,0.0006118355,0.04100638,0.0003564381
7a467612,1.24331e-06,0.9993051,2.346696e-06,0.0006717548,1.947836e-05
7a45f7dc,0.001324751,0.01784262,0.008705877,0.9715794,0.0005473775
7a487e9e,0.0006570244,0.1654514,0.009104915,0.8247667,1.995764e-05
7a51ed8a,4.029407e-05,0.9989166,1.333704e-06,0.0009268233,0.0001149769
7a45bd30,1.279672e-05,0.000210549,0.02679153,0.9729575,2.765122e-05
7a50bfe6,0.008432333,0.9357405,0.00106331,0.03072578,0.02403799
7a4da568,0.003337456,0.3396447,0.06360298,0.5923248,0.001090089
7a46ec8c,4.46593e-05,0.8297901,0.001595363,0.168501,6.87943e-05
7a4a5fde,0.0002651854,0.001162504,0.005708354,0.9928486,1.535499e-05
7a4c7666,2.172481e-06,0.2079085,0.001485328,0.7905868,1.718798e-05
7a50fc5e,0.0001123546,0.2532989,0.006815069,0.7397709,2.743015e-06
7a501294,6.80531e-06,0.9994229,3.199153e-06,0.0005031028,6.39993e-05
7a4cc35a,2.537615e-05,0.9845524,7.719891e-05,0.0151647,0.0001802889
7a51cbfc,0.003713638,0.4674705,0.00410056,0.524701,1.427986e-05
7a51e20e,0.0009367813,0.5265013,0.001367072,0.4711367,5.814769e-05
7a517986,0.0004242169,0.9803795,0.002185464,0.01624602,0.000764855
7a4683c8,0.0002337755,0.943759,0.00134164,0.05447096,0.0001947916
7a50473c,0.0006038916,0.1660191,0.01150335,0.8128963,0.008977395
7a4b78d8,9.730297e-06,0.001082007,0.001021174,0.9978746,1.241267e-05
7a49bea8,0.0001955637,0.9981884,0.0001079552,0.001411036,9.697441e-05
7a4bc46e,6.900122e-05,0.9729973,3.319849e-05,0.02688633,1.410391e-05
7a4c3070,8.772387e-05,0.03809449,0.107151,0.8544596,0.0002071962
7a44dd66,0.0002326599,0.01009968,0.8657636,0.1238962,7.813062e-06
7a47533e,8.161205e-06,0.1180061,0.001281297,0.8807019,2.566627e-06
7a514f2e,0.003222571,0.08504079,0.006513824,0.9051712,5.160393e-05
7a4e832a,4.173909e-07,0.02515034,0.001168685,0.9736743,6.218972e-06
7a4d1486,4.242893e-05,0.8668596,5.050091e-05,0.1330292,1.82239e-05
7a4dd0d8,2.514752e-09,0.9998267,2.051753e-08,0.0001733323,4.07965e-09
7a4e3f14,4.302842e-08,0.997044,1.881611e-06,0.002953619,4.753562e-07
7a4d7fe8,1.719568e-06,0.9978277,1.200129e-05,0.002132809,2.577744e-05
7a4cc148,0.0002862205,0.01143131,0.9091919,0.07860978,0.0004807602
7a46ab6e,1.489227e-05,0.06151173,0.0006166513,0.9378514,5.426575e-06
7a45adf4,0.001022511,0.1841173,0.01196357,0.802474,0.0004225904
7a4e1dfe,0.004316601,0.6983308,0.05828096,0.2353836,0.003688053
7a4876ba,6.304535e-06,0.4343443,0.0013508,0.5642692,2.939066e-05
7a4553cc,9.053195e-05,0.797148,0.01617568,0.1862259,0.0003599658
7a474c68,2.254442e-06,0.9998983,1.228438e-07,9.165148e-05,7.637022e-06
7a49ec8e,3.012377e-05,0.9677401,3.751141e-05,0.03217136,2.093659e-05
7a4cb568,0.0003306067,0.009279967,0.01292869,0.977321,0.0001398306
7a490c42,0.001947834,0.3127795,0.001627162,0.6821764,0.001469151
7a451b96,0.0006092331,0.1130077,0.02172547,0.864632,2.556583e-05
7a4c5d52,0.0006672561,0.9339051,0.0001408282,0.001160945,0.0641259
7a4dfd38,4.304636e-05,0.8411,7.144444e-05,0.1585478,0.0002377517
7a4af99e,0.0002174625,0.9384183,0.0002969821,0.06106652,8.30645e-07
7a4d5180,0.0008927555,0.9660416,4.220218e-05,0.03294283,8.058703e-05
7a50e1ba,0.0001077619,0.9925851,0.000109457,0.007194395,3.215994e-06
