id,verified,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a30c498,True,0.0,1.0,0.0,0.0,0.0
7a3ae69e,True,0.0,1.0,0.0,0.0,0.0
7a3f7e8e,True,0.0,0.0,0.0,1.0,0.0
7a2ee10a,True,0.0,0.0,0.0,1.0,0.0
7a2fe5dc,True,0.0,0.0,0.0,1.0,0.0
7a2be216,True,0.0,1.0,0.0,0.0,0.0
7a4245b0,True,0.0,1.0,0.0,0.0,0.0
7a3caeb6,True,0.0,1.0,0.0,0.0,0.0
7a2636d6,True,0.0,1.0,0.0,0.0,0.0
7a368630,True,0.0,1.0,0.0,0.0,0.0
7a2ade20,True,0.0,1.0,0.0,0.0,0.0
7a34f75c,True,0.0,0.0,0.0,1.0,0.0
7a2b201a,True,0.0,1.0,0.0,0.0,0.0
7a44079c,True,0.0,0.0,0.0,1.0,0.0
7a24168a,True,0.0,0.0,0.0,1.0,0.0
7a2e94ca,True,0.0,1.0,0.0,0.0,0.0
7a2e5eb0,True,0.0,1.0,0.0,0.0,0.0
7a25ea0a,True,0.0,1.0,0.0,0.0,0.0
7a1ed558,True,0.0,1.0,0.0,0.0,0.0
7a38fffa,True,0.0,1.0,0.0,0.0,0.0
7a1cd4ec,True,0.0,1.0,0.0,0.0,0.0
7a376a6e,True,0.0,1.0,0.0,0.0,0.0
7a26a9c2,True,0.0,0.0,0.0,1.0,0.0
7a3e991a,True,0.0,0.0,0.0,1.0,0.0
7a383034,True,0.0,0.0,0.0,1.0,0.0
7a32cb08,True,0.0,0.0,0.0,1.0,0.0
7a243be2,True,0.0,0.0,0.0,1.0,0.0
7a26b552,True,0.0,0.0,0.0,1.0,0.0
7a3a69f8,True,0.0,1.0,0.0,0.0,0.0
7a2e076c,True,0.0,1.0,0.0,0.0,0.0
7a24f262,True,0.0,1.0,0.0,0.0,0.0
7a275494,True,0.0,1.0,0.0,0.0,0.0
7a300c92,True,0.0,0.0,0.0,1.0,0.0
7a40a53e,True,0.0,0.0,0.0,1.0,0.0
7a26c24a,True,0.0,1.0,0.0,0.0,0.0
7a3849a2,True,0.0,0.0,0.0,1.0,0.0
7a38837c,True,0.0,0.0,0.0,1.0,0.0
7a2309ac,True,0.0,0.0,0.0,1.0,0.0
7a256e2c,True,0.0,0.0,0.0,1.0,0.0
7a23b4b0,True,0.0,0.0,0.0,1.0,0.0
7a42eb46,True,0.0,0.0,0.0,1.0,0.0
7a2e1e82,True,0.0,1.0,0.0,0.0,0.0
7a30a8e6,True,0.0,1.0,0.0,0.0,0.0
7a1dc94c,True,0.0,1.0,0.0,0.0,0.0
7a429e48,True,0.0,1.0,0.0,0.0,0.0
7a43fc3e,True,0.0,1.0,0.0,0.0,0.0
7a34af2c,True,0.0,1.0,0.0,0.0,0.0
7a2f11c0,True,0.0,1.0,0.0,0.0,0.0
7a3b12cc,True,0.0,1.0,0.0,0.0,0.0
7a3a2fc4,True,0.0,0.0,1.0,0.0,0.0
7a2d98f4,True,0.0,0.0,0.0,1.0,0.0
7a275ad4,True,0.0,0.0,0.0,1.0,0.0
7a3f379e,True,0.0,0.0,0.0,1.0,0.0
7a3a240c,True,0.0,0.0,0.0,1.0,0.0
7a2da402,True,0.0,0.0,0.0,1.0,0.0
7a440b5c,True,0.0,1.0,0.0,0.0,0.0
7a3634aa,True,0.0,1.0,0.0,0.0,0.0
7a3e647c,True,0.0,1.0,0.0,0.0,0.0
7a2394ee,True,0.0,1.0,0.0,0.0,0.0
7a28c8ce,True,0.0,0.0,0.0,1.0,0.0
7a3b198e,True,0.0,0.0,0.0,1.0,0.0
7a28ea66,True,0.0,0.0,1.0,0.0,0.0
7a42a1a4,True,0.0,1.0,0.0,0.0,0.0
7a3f9dd8,True,0.0,1.0,0.0,0.0,0.0
7a38ccf6,True,0.0,0.0,0.0,1.0,0.0
7a3d15a4,True,0.0,0.0,1.0,0.0,0.0
7a3d9f88,True,0.0,0.0,1.0,0.0,0.0
7a2e2e68,True,1.0,0.0,0.0,0.0,0.0
7a39df38,True,1.0,0.0,0.0,0.0,0.0
7a3b4f58,True,1.0,0.0,0.0,0.0,0.0
7a2562e2,True,1.0,0.0,0.0,0.0,0.0
7a30be62,True,0.0,1.0,0.0,0.0,0.0
7a316d94,True,0.0,1.0,0.0,0.0,0.0
7a3f9ae0,True,0.0,1.0,0.0,0.0,0.0
7a2ca4bc,True,0.0,0.0,0.0,1.0,0.0
7a304bbc,True,0.0,0.0,0.0,1.0,0.0
7a298264,True,0.0,0.0,0.0,1.0,0.0
7a2bc40c,True,0.0,1.0,0.0,0.0,0.0
7a28a2ae,True,0.0,1.0,0.0,0.0,0.0
7a427a1c,True,0.0,1.0,0.0,0.0,0.0
7a33d9ee,True,0.0,1.0,0.0,0.0,0.0
7a2ce08a,True,0.0,1.0,0.0,0.0,0.0
7a34103a,True,0.0,1.0,0.0,0.0,0.0
7a429eb6,True,0.0,0.0,0.0,1.0,0.0
7a3c42d2,True,0.0,0.0,1.0,0.0,0.0
7a2c5002,True,0.0,0.0,1.0,0.0,0.0
7a2e571c,True,0.0,0.0,1.0,0.0,0.0
7a20b8c8,True,0.0,1.0,0.0,0.0,0.0
7a40922e,True,0.0,1.0,0.0,0.0,0.0
7a372f54,True,1.0,0.0,0.0,0.0,0.0
7a338854,True,0.0,0.0,0.0,1.0,0.0
7a40ccee,True,0.0,0.0,0.0,1.0,0.0
7a321cee,True,0.0,0.0,0.0,1.0,0.0
7a32a452,True,0.0,0.0,0.0,1.0,0.0
7a43cdfe,True,0.0,0.0,0.0,1.0,0.0
7a2270aa,True,0.0,0.0,0.0,1.0,0.0
7a441390,True,0.0,1.0,0.0,0.0,0.0
7a3b8d42,True,0.0,1.0,0.0,0.0,0.0
7a38f2bc,True,0.0,1.0,0.0,0.0,0.0
7a331810,True,0.0,1.0,0.0,0.0,0.0
7a3400a4,True,0.0,0.0,0.0,1.0,0.0
7a40abba,True,0.0,0.0,0.0,1.0,0.0
7a358136,True,0.0,0.0,1.0,0.0,0.0
7a20fd24,True,0.0,0.0,1.0,0.0,0.0
7a346cb0,True,0.0,0.0,1.0,0.0,0.0
7a229c56,True,0.0,0.0,1.0,0.0,0.0
7a2e0212,True,0.0,0.0,0.0,1.0,0.0
7a2cac28,True,0.0,0.0,0.0,1.0,0.0
7a211fc0,True,0.0,0.0,0.0,1.0,0.0
7a1dec1a,True,0.0,0.0,0.0,1.0,0.0
7a3e5978,True,0.0,0.0,0.0,1.0,0.0
7a2c3f18,True,0.0,0.0,0.0,1.0,0.0
7a310462,True,0.0,0.0,0.0,1.0,0.0
7a2660ca,True,0.0,1.0,0.0,0.0,0.0
7a2f1efe,True,0.0,1.0,0.0,0.0,0.0
7a3c0b5a,True,0.0,1.0,0.0,0.0,0.0
7a40221c,True,0.0,1.0,0.0,0.0,0.0
7a396c42,True,0.0,1.0,0.0,0.0,0.0
7a257552,True,0.0,1.0,0.0,0.0,0.0
7a20c714,True,0.0,1.0,0.0,0.0,0.0
7a1e8ab2,True,0.0,1.0,0.0,0.0,0.0
7a426068,True,0.0,1.0,0.0,0.0,0.0
7a3f4a2c,True,0.0,1.0,0.0,0.0,0.0
7a3c89cc,True,0.0,0.0,0.0,1.0,0.0
7a2a48c0,True,0.0,1.0,0.0,0.0,0.0
7a23272a,True,0.0,1.0,0.0,0.0,0.0
7a2db992,True,0.0,0.0,0.0,1.0,0.0
7a3d4786,True,0.0,1.0,0.0,0.0,0.0
7a1ef060,True,0.0,1.0,0.0,0.0,0.0
7a3ea36a,True,0.0,1.0,0.0,0.0,0.0
7a1c80a0,True,0.0,0.0,1.0,0.0,0.0
7a347836,True,0.0,0.0,1.0,0.0,0.0
7a355fd0,True,0.0,0.0,1.0,0.0,0.0
7a1ee4b2,True,0.0,1.0,0.0,0.0,0.0
7a361678,True,0.0,1.0,0.0,0.0,0.0
7a2e9a2e,True,0.0,1.0,0.0,0.0,0.0
7a30d0f0,True,0.0,0.0,0.0,1.0,0.0
7a3f2344,True,0.0,0.0,0.0,1.0,0.0
7a2d3472,True,0.0,0.0,0.0,1.0,0.0
7a1d32c0,True,0.0,0.0,0.0,1.0,0.0
7a1dbf56,True,0.0,0.0,1.0,0.0,0.0
7a3e497e,True,0.0,1.0,0.0,0.0,0.0
7a2a0004,True,0.0,1.0,0.0,0.0,0.0
7a25951e,True,0.0,1.0,0.0,0.0,0.0
7a3c1a3c,True,0.0,1.0,0.0,0.0,0.0
7a33c6a2,True,0.0,1.0,0.0,0.0,0.0
7a349c8a,True,1.0,0.0,0.0,0.0,0.0
7a33767a,True,0.0,0.0,1.0,0.0,0.0
7a3fc13c,True,0.0,0.0,1.0,0.0,0.0
7a2460e0,True,0.0,0.0,0.0,1.0,0.0
7a42d93a,True,0.0,1.0,0.0,0.0,0.0
7a236776,True,0.0,1.0,0.0,0.0,0.0
7a401c7c,True,0.0,1.0,0.0,0.0,0.0
7a340cf2,True,0.0,1.0,0.0,0.0,0.0
7a2e6900,True,0.0,0.0,0.0,1.0,0.0
7a39194a,True,0.0,1.0,0.0,0.0,0.0
7a3f8c44,True,0.0,1.0,0.0,0.0,0.0
7a21b9b2,True,0.0,0.0,1.0,0.0,0.0
7a35cfc4,True,0.0,0.0,1.0,0.0,0.0
7a413b02,True,0.0,1.0,0.0,0.0,0.0
7a35c8bc,True,0.0,1.0,0.0,0.0,0.0
7a44a030,True,0.0,1.0,0.0,0.0,0.0
7a2037d6,True,1.0,0.0,0.0,0.0,0.0
7a3934ca,True,1.0,0.0,0.0,0.0,0.0
7a2229d8,True,0.0,0.0,0.0,1.0,0.0
7a39abee,True,0.0,0.0,0.0,1.0,0.0
7a2c8b1c,True,0.0,0.0,0.0,1.0,0.0
7a2c30ae,True,0.0,0.0,0.0,1.0,0.0
7a2cbefc,True,0.0,0.0,0.0,1.0,0.0
7a2f5d10,True,0.0,1.0,0.0,0.0,0.0
7a1f28a0,True,0.0,1.0,0.0,0.0,0.0
7a218a00,True,0.0,1.0,0.0,0.0,0.0
7a340040,True,0.0,1.0,0.0,0.0,0.0
7a2cf4a8,True,0.0,1.0,0.0,0.0,0.0
7a1d1196,True,0.0,1.0,0.0,0.0,0.0
7a2cf8e0,True,0.0,0.0,1.0,0.0,0.0
7a216b88,True,0.0,0.0,0.0,1.0,0.0
7a39d75e,True,0.0,1.0,0.0,0.0,0.0
7a3b2e6a,True,0.0,1.0,0.0,0.0,0.0
7a372e1e,True,0.0,1.0,0.0,0.0,0.0
7a2f2e30,True,0.0,1.0,0.0,0.0,0.0
7a21a6de,True,0.0,0.0,0.0,1.0,0.0
7a43013a,True,0.0,1.0,0.0,0.0,0.0
7a281f3c,True,0.0,1.0,0.0,0.0,0.0
7a1e1992,True,0.0,1.0,0.0,0.0,0.0
7a4159d4,True,0.0,1.0,0.0,0.0,0.0
7a3ba64c,True,0.0,0.0,0.0,1.0,0.0
7a39b774,True,0.0,1.0,0.0,0.0,0.0
7a3b11fa,True,0.0,1.0,0.0,0.0,0.0
7a2c75dc,True,0.0,1.0,0.0,0.0,0.0
7a1d3388,True,0.0,0.0,0.0,1.0,0.0
7a241b6c,True,0.0,0.0,0.0,1.0,0.0
7a43098c,True,0.0,0.0,1.0,0.0,0.0
7a35cef2,True,0.0,1.0,0.0,0.0,0.0
7a28de5e,True,0.0,0.0,0.0,1.0,0.0
7a225bce,True,0.0,0.0,0.0,1.0,0.0
7a1e2e32,True,0.0,0.0,0.0,1.0,0.0
7a309b08,True,0.0,0.0,0.0,1.0,0.0
7a32c18a,True,0.0,1.0,0.0,0.0,0.0
7a2c33a6,True,1.0,0.0,0.0,0.0,0.0
7a3b62c2,True,0.0,0.0,0.0,1.0,0.0
7a208c86,True,0.0,1.0,0.0,0.0,0.0
7a29e812,True,0.0,1.0,0.0,0.0,0.0
7a3e5342,True,0.0,0.0,0.0,0.0,1.0
7a31e6fc,True,0.0,1.0,0.0,0.0,0.0
7a3dee66,True,1.0,0.0,0.0,0.0,0.0
7a3ae7de,True,0.0,1.0,0.0,0.0,0.0
7a22693e,True,0.0,1.0,0.0,0.0,0.0
7a3d03de,True,0.0,1.0,0.0,0.0,0.0
7a3cf3bc,True,0.0,1.0,0.0,0.0,0.0
7a2c0340,True,0.0,1.0,0.0,0.0,0.0
7a35bb2e,True,0.0,0.0,0.0,1.0,0.0
7a285bfa,True,0.0,1.0,0.0,0.0,0.0
7a2286e4,True,0.0,0.0,0.0,1.0,0.0
7a33d778,True,0.0,0.0,0.0,1.0,0.0
7a3bcf82,True,0.0,1.0,0.0,0.0,0.0
7a396238,True,0.0,1.0,0.0,0.0,0.0
7a324b74,True,0.0,0.0,1.0,0.0,0.0
7a31214a,True,0.0,0.0,0.0,1.0,0.0
7a2a3222,True,0.0,0.0,0.0,1.0,0.0
7a3c3094,True,0.0,0.0,0.0,1.0,0.0
7a20163e,True,0.0,0.0,0.0,1.0,0.0
7a3154ee,True,0.0,0.0,0.0,1.0,0.0
7a3e5aae,True,0.0,0.0,0.0,1.0,0.0
7a35e036,True,0.0,0.0,0.0,1.0,0.0
7a272b4a,True,0.0,0.0,0.0,1.0,0.0
7a335ffa,True,0.0,0.0,0.0,1.0,0.0
7a35d7f8,True,0.0,0.0,1.0,0.0,0.0
7a326aa0,True,0.0,0.0,0.0,1.0,0.0
7a286a46,True,0.0,1.0,0.0,0.0,0.0
7a1d5ea8,True,0.0,0.0,0.0,1.0,0.0
7a37a5e2,True,0.0,0.0,0.0,1.0,0.0
7a3c7414,True,0.0,0.0,0.0,1.0,0.0
7a343cd6,True,0.0,0.0,0.0,1.0,0.0
7a243656,True,0.0,0.0,0.0,1.0,0.0
7a39db14,True,0.0,0.0,0.0,1.0,0.0
7a3d43c6,True,0.0,1.0,0.0,0.0,0.0
7a1dcce4,True,0.0,0.0,0.0,1.0,0.0
7a3f2f92,True,0.0,0.0,0.0,1.0,0.0
7a32204a,True,0.0,1.0,0.0,0.0,0.0
7a200b44,True,1.0,0.0,0.0,0.0,0.0
7a2934bc,True,0.0,1.0,0.0,0.0,0.0
7a440e40,True,1.0,0.0,0.0,0.0,0.0
7a1ca878,True,0.0,1.0,0.0,0.0,0.0
7a306c46,True,0.0,1.0,0.0,0.0,0.0
7a288648,True,0.0,1.0,0.0,0.0,0.0
7a21d096,True,0.0,1.0,0.0,0.0,0.0
7a3346dc,True,0.0,0.0,0.0,1.0,0.0
7a3b0020,True,0.0,0.0,0.0,1.0,0.0
7a429b5a,True,0.0,0.0,0.0,1.0,0.0
7a361538,True,0.0,0.0,1.0,0.0,0.0
7a276a74,True,0.0,1.0,0.0,0.0,0.0
7a408108,True,0.0,1.0,0.0,0.0,0.0
7a3f50ee,True,0.0,1.0,0.0,0.0,0.0
7a39d204,True,0.0,0.0,0.0,1.0,0.0
7a407eec,True,0.0,1.0,0.0,0.0,0.0
7a31cf14,True,0.0,1.0,0.0,0.0,0.0
7a2912ac,True,0.0,1.0,0.0,0.0,0.0
7a375a74,True,0.0,1.0,0.0,0.0,0.0
7a266714,True,0.0,1.0,0.0,0.0,0.0
7a29a6cc,True,0.0,0.0,0.0,1.0,0.0
7a234c28,True,0.0,0.0,0.0,1.0,0.0
7a3d867e,True,0.0,0.0,0.0,1.0,0.0
7a3a16c4,True,0.0,0.0,0.0,1.0,0.0
7a2544f6,True,1.0,0.0,0.0,0.0,0.0
7a2c6218,True,0.0,0.0,1.0,0.0,0.0
7a1ed8b4,True,0.0,0.0,1.0,0.0,0.0
7a393178,True,1.0,0.0,0.0,0.0,0.0
7a1e9192,True,1.0,0.0,0.0,0.0,0.0
7a2226ea,True,0.0,1.0,0.0,0.0,0.0
7a2f12f6,True,0.0,1.0,0.0,0.0,0.0
7a42bd6a,True,0.0,1.0,0.0,0.0,0.0
7a20dc86,True,0.0,0.0,1.0,0.0,0.0
7a41c522,True,0.0,1.0,0.0,0.0,0.0
7a23ca0e,True,1.0,0.0,0.0,0.0,0.0
7a3719c4,True,0.0,1.0,0.0,0.0,0.0
7a2d1532,True,1.0,0.0,0.0,0.0,0.0
7a2bb426,True,1.0,0.0,0.0,0.0,0.0
7a2a43de,True,0.0,0.0,0.0,1.0,0.0
7a4074ec,True,0.0,0.0,0.0,1.0,0.0
7a25ed70,True,0.0,0.0,0.0,1.0,0.0
7a300f76,True,0.0,0.0,0.0,1.0,0.0
7a24aa64,True,0.0,0.0,0.0,1.0,0.0
7a32171c,True,0.0,0.0,0.0,1.0,0.0
7a2ab1a2,True,0.0,1.0,0.0,0.0,0.0
7a2412c0,True,0.0,1.0,0.0,0.0,0.0
7a354112,True,0.0,1.0,0.0,0.0,0.0
7a3eace8,True,0.0,1.0,0.0,0.0,0.0
7a25838a,True,1.0,0.0,0.0,0.0,0.0
7a2dd3dc,True,0.0,0.0,0.0,1.0,0.0
7a23cd74,True,0.0,0.0,0.0,1.0,0.0
7a26ec0c,True,1.0,0.0,0.0,0.0,0.0
7a41f678,True,1.0,0.0,0.0,0.0,0.0
7a2ff662,True,0.0,0.0,1.0,0.0,0.0
7a208218,True,0.0,0.0,1.0,0.0,0.0
7a40242e,True,0.0,1.0,0.0,0.0,0.0
7a2205ac,True,0.0,1.0,0.0,0.0,0.0
7a42dc1e,True,0.0,1.0,0.0,0.0,0.0
7a20a23e,True,0.0,1.0,0.0,0.0,0.0
7a2123c6,True,0.0,0.0,0.0,1.0,0.0
7a2a03c4,True,0.0,1.0,0.0,0.0,0.0
7a3d218e,True,0.0,1.0,0.0,0.0,0.0
7a241040,True,0.0,1.0,0.0,0.0,0.0
7a26bae8,True,0.0,1.0,0.0,0.0,0.0
7a2d1a32,True,0.0,1.0,0.0,0.0,0.0
7a25d268,True,0.0,1.0,0.0,0.0,0.0
7a2bdd8e,True,0.0,1.0,0.0,0.0,0.0
7a33f6d6,True,0.0,1.0,0.0,0.0,0.0
7a36672c,True,0.0,1.0,0.0,0.0,0.0
7a312b86,True,0.0,1.0,0.0,0.0,0.0
7a32dd82,True,0.0,1.0,0.0,0.0,0.0
7a234124,True,0.0,1.0,0.0,0.0,0.0
7a1c8c26,True,0.0,0.0,0.0,1.0,0.0
7a2701e2,True,0.0,0.0,0.0,1.0,0.0
7a3c46f6,True,0.0,0.0,0.0,1.0,0.0
7a3e5626,True,0.0,0.0,0.0,1.0,0.0
7a24139c,True,0.0,0.0,0.0,1.0,0.0
7a27ce10,True,0.0,0.0,1.0,0.0,0.0
7a30ebd0,True,0.0,0.0,1.0,0.0,0.0
7a43ac3e,True,0.0,0.0,1.0,0.0,0.0
7a350ba2,True,0.0,0.0,0.0,1.0,0.0
7a2dd058,True,0.0,0.0,0.0,1.0,0.0
7a40f3ea,True,0.0,0.0,0.0,1.0,0.0
7a414354,True,0.0,1.0,0.0,0.0,0.0
7a27d158,True,0.0,0.0,0.0,1.0,0.0
7a327db0,True,0.0,0.0,0.0,1.0,0.0
7a304522,True,0.0,0.0,0.0,1.0,0.0
7a1d9ec2,True,0.0,0.0,0.0,1.0,0.0
7a2963c4,True,0.0,0.0,1.0,0.0,0.0
7a1f30de,True,0.0,0.0,1.0,0.0,0.0
7a2e9f24,True,0.0,0.0,1.0,0.0,0.0
7a336554,True,0.0,0.0,1.0,0.0,0.0
7a3a574c,True,0.0,1.0,0.0,0.0,0.0
7a38c2a6,True,0.0,0.0,0.0,1.0,0.0
7a25fbe4,True,0.0,0.0,0.0,1.0,0.0
7a27adcc,True,0.0,0.0,0.0,1.0,0.0
7a40012e,True,0.0,0.0,0.0,1.0,0.0
7a33326e,True,0.0,0.0,0.0,1.0,0.0
7a232a40,True,0.0,0.0,0.0,1.0,0.0
7a23da44,True,0.0,0.0,0.0,1.0,0.0
7a3842ae,True,0.0,1.0,0.0,0.0,0.0
7a2a5748,True,0.0,1.0,0.0,0.0,0.0
7a30af8a,True,0.0,1.0,0.0,0.0,0.0
7a37a7fe,True,0.0,1.0,0.0,0.0,0.0
7a41660e,True,0.0,1.0,0.0,0.0,0.0
7a2ee9ac,True,0.0,1.0,0.0,0.0,0.0
7a2de30e,True,0.0,1.0,0.0,0.0,0.0
7a1e9f16,True,0.0,1.0,0.0,0.0,0.0
7a386c5c,True,0.0,1.0,0.0,0.0,0.0
7a2a883a,True,0.0,1.0,0.0,0.0,0.0
7a35673c,True,0.0,1.0,0.0,0.0,0.0
7a408b12,True,0.0,1.0,0.0,0.0,0.0
7a1e2752,True,0.0,1.0,0.0,0.0,0.0
7a37dbac,True,0.0,1.0,0.0,0.0,0.0
7a36195c,True,0.0,1.0,0.0,0.0,0.0
7a39fca2,True,0.0,1.0,0.0,0.0,0.0
7a37c4c8,True,0.0,1.0,0.0,0.0,0.0
7a20bef4,True,0.0,1.0,0.0,0.0,0.0
7a378152,True,0.0,0.0,0.0,1.0,0.0
7a3b4b2a,True,0.0,0.0,0.0,1.0,0.0
7a3287ec,True,0.0,1.0,0.0,0.0,0.0
7a3eb030,True,0.0,0.0,0.0,1.0,0.0
7a371262,True,0.0,0.0,0.0,1.0,0.0
7a3ffd64,True,0.0,0.0,0.0,1.0,0.0
7a25be90,True,1.0,0.0,0.0,0.0,0.0
7a1cfa08,True,0.0,0.0,0.0,1.0,0.0
7a343272,True,0.0,0.0,0.0,1.0,0.0
7a2d7b6c,True,1.0,0.0,0.0,0.0,0.0
7a3a21f0,True,0.0,0.0,1.0,0.0,0.0
7a268f46,True,0.0,0.0,0.0,1.0,0.0
7a230b5a,True,0.0,0.0,0.0,1.0,0.0
7a2200ca,True,0.0,0.0,0.0,1.0,0.0
7a43c9da,True,1.0,0.0,0.0,0.0,0.0
7a38f8fc,True,1.0,0.0,0.0,0.0,0.0
7a3af35a,True,0.0,0.0,0.0,0.0,1.0
7a363a72,True,0.0,0.0,1.0,0.0,0.0
7a2abcc4,True,1.0,0.0,0.0,0.0,0.0
7a32c54a,True,0.0,0.0,1.0,0.0,0.0
7a277c9e,True,0.0,0.0,0.0,1.0,0.0
7a29959c,True,0.0,1.0,0.0,0.0,0.0
7a2c57dc,True,0.0,1.0,0.0,0.0,0.0
7a21a0e4,True,0.0,1.0,0.0,0.0,0.0
7a348222,True,0.0,1.0,0.0,0.0,0.0
7a38c166,True,0.0,1.0,0.0,0.0,0.0
7a39a82e,True,0.0,1.0,0.0,0.0,0.0
7a327cde,True,0.0,1.0,0.0,0.0,0.0
7a1ff0aa,True,0.0,1.0,0.0,0.0,0.0
7a31e2e2,True,0.0,1.0,0.0,0.0,0.0
7a2d62a8,True,0.0,1.0,0.0,0.0,0.0
7a1deb5c,True,0.0,1.0,0.0,0.0,0.0
7a266138,True,0.0,1.0,0.0,0.0,0.0
7a36809a,True,0.0,0.0,0.0,1.0,0.0
7a29abe0,True,0.0,0.0,0.0,1.0,0.0
7a40dbe4,True,0.0,0.0,0.0,1.0,0.0
7a42da0c,True,0.0,0.0,0.0,1.0,0.0
7a2eb086,True,0.0,0.0,1.0,0.0,0.0
7a30cfba,True,0.0,0.0,1.0,0.0,0.0
7a3ffcf6,True,0.0,0.0,1.0,0.0,0.0
7a293340,True,0.0,0.0,0.0,1.0,0.0
7a25135a,True,0.0,1.0,0.0,0.0,0.0
7a1e21b2,True,0.0,1.0,0.0,0.0,0.0
7a31cfe6,True,0.0,1.0,0.0,0.0,0.0
7a2414dc,True,0.0,1.0,0.0,0.0,0.0
7a341dc8,True,0.0,1.0,0.0,0.0,0.0
7a369d8c,True,0.0,1.0,0.0,0.0,0.0
7a423f66,True,0.0,1.0,0.0,0.0,0.0
7a2135f0,True,0.0,1.0,0.0,0.0,0.0
7a3b16a0,True,0.0,1.0,0.0,0.0,0.0
7a30dc44,True,0.0,1.0,0.0,0.0,0.0
7a2830f8,True,0.0,1.0,0.0,0.0,0.0
7a27d446,True,0.0,0.0,0.0,1.0,0.0
7a2baf62,True,0.0,0.0,1.0,0.0,0.0
7a1f5ec4,True,0.0,0.0,0.0,1.0,0.0
7a391526,True,0.0,0.0,0.0,1.0,0.0
7a3293d6,True,0.0,1.0,0.0,0.0,0.0
7a4129aa,True,0.0,0.0,1.0,0.0,0.0
7a1e5cae,True,0.0,0.0,0.0,1.0,0.0
7a3500da,True,0.0,0.0,0.0,1.0,0.0
7a33a956,True,0.0,0.0,0.0,1.0,0.0
7a2f2458,True,0.0,0.0,0.0,1.0,0.0
7a3193dc,True,0.0,0.0,0.0,1.0,0.0
7a38dc6e,True,0.0,0.0,0.0,1.0,0.0
7a41ecaa,True,0.0,0.0,0.0,1.0,0.0
7a3845ce,True,0.0,0.0,0.0,1.0,0.0
7a2d90a2,True,0.0,1.0,0.0,0.0,0.0
7a3d1bda,True,0.0,0.0,0.0,1.0,0.0
7a385fdc,True,0.0,0.0,0.0,1.0,0.0
7a22ff52,True,0.0,0.0,0.0,1.0,0.0
7a3bdc34,True,0.0,0.0,0.0,1.0,0.0
7a35b016,True,0.0,0.0,0.0,1.0,0.0
7a31f868,True,0.0,1.0,0.0,0.0,0.0
7a4454fe,True,0.0,1.0,0.0,0.0,0.0
7a2a37e0,True,0.0,0.0,0.0,1.0,0.0
7a205d42,True,0.0,0.0,0.0,1.0,0.0
7a37d7ce,True,0.0,0.0,0.0,1.0,0.0
7a298fa2,True,0.0,0.0,0.0,1.0,0.0
7a3af134,True,0.0,0.0,0.0,1.0,0.0
7a34fec8,True,0.0,1.0,0.0,0.0,0.0
7a319e04,True,0.0,1.0,0.0,0.0,0.0
7a1f2a08,True,0.0,1.0,0.0,0.0,0.0
7a35a026,True,0.0,1.0,0.0,0.0,0.0
7a22505c,True,0.0,1.0,0.0,0.0,0.0
7a2e083e,True,0.0,1.0,0.0,0.0,0.0
7a21ff30,True,0.0,1.0,0.0,0.0,0.0
7a24eca4,True,0.0,1.0,0.0,0.0,0.0
7a2e7080,True,0.0,1.0,0.0,0.0,0.0
7a3a8ab4,True,0.0,1.0,0.0,0.0,0.0
7a39c52a,True,0.0,1.0,0.0,0.0,0.0
7a35bc6e,True,0.0,1.0,0.0,0.0,0.0
7a423e94,True,0.0,1.0,0.0,0.0,0.0
7a1ef4f2,True,0.0,1.0,0.0,0.0,0.0
7a34a004,True,0.0,1.0,0.0,0.0,0.0
7a30e9d2,True,0.0,1.0,0.0,0.0,0.0
7a32f330,True,0.0,1.0,0.0,0.0,0.0
7a3a943c,True,0.0,1.0,0.0,0.0,0.0
7a34a91e,True,0.0,1.0,0.0,0.0,0.0
7a32f0b0,True,0.0,1.0,0.0,0.0,0.0
7a1dcbae,True,0.0,1.0,0.0,0.0,0.0
7a43ce62,True,0.0,1.0,0.0,0.0,0.0
7a3351ae,True,0.0,1.0,0.0,0.0,0.0
7a4273c8,True,0.0,1.0,0.0,0.0,0.0
7a2bd4ba,True,0.0,1.0,0.0,0.0,0.0
7a2e253a,True,0.0,1.0,0.0,0.0,0.0
7a3fb598,True,0.0,1.0,0.0,0.0,0.0
7a2ad164,True,1.0,0.0,0.0,0.0,0.0
7a245bae,True,0.0,0.0,0.0,1.0,0.0
7a3c5f38,True,0.0,0.0,0.0,1.0,0.0
7a2c4828,True,0.0,0.0,0.0,1.0,0.0
7a3735e4,True,0.0,0.0,0.0,1.0,0.0
7a3123b6,True,0.0,0.0,0.0,1.0,0.0
7a3681d0,True,0.0,0.0,0.0,1.0,0.0
7a23fb82,True,0.0,0.0,0.0,1.0,0.0
7a30d924,True,0.0,0.0,0.0,1.0,0.0
7a2ac9b2,True,1.0,0.0,0.0,0.0,0.0
7a1f3a98,True,0.0,1.0,0.0,0.0,0.0
7a372432,True,0.0,1.0,0.0,0.0,0.0
7a3f48d8,True,0.0,0.0,0.0,1.0,0.0
7a3ec39a,True,0.0,0.0,0.0,1.0,0.0
7a287162,True,0.0,1.0,0.0,0.0,0.0
7a29505a,True,0.0,1.0,0.0,0.0,0.0
7a3cd6ca,True,0.0,0.0,1.0,0.0,0.0
